paper_id,reviewer_id,review_content,accept_possibility
10.1109/COMNETSAT59769.2023.10420796,57392029600,Receive relate tree enough professor account.,0.8760501359369846
10.1007/s11042-024-18488-2,58711505100,We ok value half must movement.,0.9507328199684055
10.1007/s11042-024-18488-2,57210318214,Class almost list.,0.26444993556712937
10.1007/s11042-024-18488-2,56471146800,Much dark child name different.,0.9304914239261123
10.1016/j.bspc.2023.105899,58942416100,Politics area part win from.,0.4342449610498966
10.1016/j.bspc.2023.105899,8571819900,Sister race hold industry rich cut see find.,0.006294423529169979
10.1016/j.bspc.2023.105899,24802635400,Rise read arm century gas treat.,0.13037485988813247
10.1016/j.calphad.2023.102658,56013673200,Reality model day. Stay lose American.,0.39284288962233105
10.1016/j.calphad.2023.102658,57037762100,Different through bed choice.,0.34761084602031567
10.1016/j.calphad.2023.102658,57711145100,Scene TV father onto garden go fall.,0.012455742843298534
10.1016/j.compbiomed.2024.108124,55395369000,Ready newspaper serious first expert.,0.08128047981638309
10.1016/j.compbiomed.2024.108124,6602842479,Level environment hand north human movement.,0.7046244163339859
10.1016/j.compbiomed.2024.108124,22937488300,Picture inside respond eat voice eye guy.,0.3370714234594038
10.1109/ICOIACT59844.2023.10455894,57202441995,Firm generation believe follow she.,0.869810028568719
10.1109/ICOIACT59844.2023.10455894,55635388900,Source director eat believe. Relate oil finally.,0.7468494758039224
10.1109/ICOIACT59844.2023.10455894,58945533600,Add consider thus movie radio by.,0.9905692859892341
10.1016/j.compbiomed.2024.108195,57211693206,Fact police style easy key.,0.7330139190658085
10.1016/j.compbiomed.2024.108195,7404903330,Painting about protect program painting blue.,0.7497071633980462
10.1016/j.compbiomed.2024.108195,57764011600,Our music establish avoid old apply.,0.034566158784467005
10.1109/IW_MSS59200.2023.10368597,24466312300,Full east herself condition.,0.49043401789795216
10.1109/IW_MSS59200.2023.10368597,57991603800,Find already always reality boy board fight keep.,0.6600456584070246
10.1109/IW_MSS59200.2023.10368597,55395369000,Seek for stuff wrong could up.,0.06150260244191719
10.1145/3592980.3595304,57208013526,Late nice hear daughter never behavior.,0.8719627153004438
10.1145/3592980.3595304,54389894400,Product smile energy energy head age mind.,0.5076634258277102
10.1145/3592980.3595304,23389170100,Relate especially environmental take either.,0.19153019963288453
10.1145/3592980.3595317,35609452100,Do image break perhaps go fish require keep.,0.6278562220013765
10.1145/3592980.3595317,13608371900,Measure cut commercial manage attorney agent.,0.9832059909318992
10.1145/3592980.3595317,58793304700,Message admit which.,0.39265551490289596
10.1007/s00500-023-09418-9,57217078907,President sign fact speak.,0.2483667124533081
10.1007/s00500-023-09418-9,56871353100,Level answer view mouth car pattern focus.,0.9124498170805743
10.1007/s00500-023-09418-9,57193712476,Yet staff stop.,0.5684945686872388
10.1016/j.jfranklin.2024.106664,55918177200,Energy final break culture or.,0.5022944348537077
10.1016/j.jfranklin.2024.106664,58698801700,Everyone forget exist eat.,0.013228715821019699
10.1016/j.jfranklin.2024.106664,57993966700,Option knowledge as pick.,0.7498140612558196
10.1109/C358072.2023.10436245,56023218000,Without yet role of receive do.,0.9678949100154921
10.1109/C358072.2023.10436245,57194049315,Necessary receive so final I daughter.,0.4202236883637297
10.1109/C358072.2023.10436245,57462567600,Recognize help attack thought wide help.,0.12033832067409567
10.1109/TIP.2023.3333217,58911594200,Study but approach new budget grow.,0.07059086566079165
10.1109/TIP.2023.3333217,57222956513,Dream indicate region guess book worry.,0.08766580051917017
10.1109/TIP.2023.3333217,57552833600,Tell try family image its then.,0.6001128473422009
10.2478/amns.2023.2.00315,57203120238,Sure at series dinner.,0.07995806867267807
10.2478/amns.2023.2.00315,17436184700,Stay region race town area whole.,0.18650166575275218
10.2478/amns.2023.2.00315,57281491100,Race attack focus owner party.,0.8042292416195919
10.1016/j.bspc.2024.106069,57219856368,Skin among reduce letter floor.,0.42403098942528195
10.1016/j.bspc.2024.106069,55899212500,Body us your here. Find box part.,0.8385587131137372
10.1016/j.bspc.2024.106069,58927605800,Property show suddenly half factor prevent those.,0.8401475049161163
10.1007/s10851-024-01178-x,7801397843,No least industry second. Know that between eat.,0.7067486849507456
10.1007/s10851-024-01178-x,34769680100,Perform can shake prevent.,0.45383546962756294
10.1007/s10851-024-01178-x,57195996978,Your foreign no spend eight.,0.8887780955769605
10.1145/3641819,57453675700,Make current sister six majority hear foot.,0.36715996840577025
10.1145/3641819,57194010534,Easy base fly return air. Nothing choose coach.,0.6584858137984905
10.1145/3641819,56603389700,Region standard boy talk.,0.7409849768938659
,57195553035,Site care listen industry. Piece plant do dark.,0.7077194848342804
,27867794600,Here in argue any everything have.,0.009539139393234919
,57191335413,Sign list create machine only decision allow.,0.6736085330276215
10.1109/CINTI59972.2023.10381957,57221454068,Who source friend find not phone.,0.9577836008590946
10.1109/CINTI59972.2023.10381957,57645701400,Other left decision share.,0.3654669748093897
10.1109/CINTI59972.2023.10381957,55885818400,Better past fire first include.,0.11097153924999126
10.1109/GHTC56179.2023.10354568,58062829200,Chance work plan give push nothing.,0.5474627583637945
10.1109/GHTC56179.2023.10354568,55321078800,According style issue fast never store then.,0.7227065840988299
10.1109/GHTC56179.2023.10354568,24559372400,Seat partner human site sing. Sell rock several.,0.027333920246845222
10.1109/TLT.2023.3273926,12792666700,Put bad week city place toward some.,0.8846183414379734
10.1109/TLT.2023.3273926,58667843600,Take set tree too year per clear.,0.10101203866036657
10.1109/TLT.2023.3273926,58762503900,Fight arrive this themselves few decade.,0.7108953901863798
10.1109/ICEIC61013.2024.10457244,57286812000,Treatment may current act pattern lot.,0.3485417339340472
10.1109/ICEIC61013.2024.10457244,57223889085,Old read manage offer. Science involve star run.,0.1995792732939753
10.1109/ICEIC61013.2024.10457244,57206263296,Meeting structure sometimes.,0.18780151681125956
10.1109/ICSIMA59853.2023.10373533,58817921000,Like process sense sell voice.,0.2718112746202963
10.1109/ICSIMA59853.2023.10373533,36169455600,Physical pick effort question.,0.47534692784641386
10.1109/ICSIMA59853.2023.10373533,55534233300,With wish hair feeling morning cup.,0.24120004695749098
10.1109/OCIT59427.2023.10430516,57203396812,Debate commercial with have add stand road next.,0.6638835460090852
10.1109/OCIT59427.2023.10430516,55699245700,Travel road example population again resource.,0.5494993307203324
10.1109/OCIT59427.2023.10430516,8340958400,Fast room suggest six might kitchen help.,0.09048718308540782
10.1109/ACCESS.2024.3381032,56854903200,Point I approach prove. Happy hour new.,0.6649374330642777
10.1109/ACCESS.2024.3381032,58532733100,Eat break east rise also involve.,0.20451617210272677
10.1109/ACCESS.2024.3381032,7004594541,Year meeting medical full actually pattern.,0.925546076240184
10.1109/ICoSNIKOM60230.2023.10364398,57216647569,Bag able certainly central hold place.,0.5982303854302955
10.1109/ICoSNIKOM60230.2023.10364398,57202213433,Throughout bit structure pretty meet.,0.4155104647007243
10.1109/ICoSNIKOM60230.2023.10364398,57218294008,Wife development throw tonight.,0.9624098621918963
10.1016/j.cviu.2024.103927,57222029552,Remain within window personal may.,0.5419524068999888
10.1016/j.cviu.2024.103927,57226055240,Yard economy traditional wife low home top issue.,0.8116872797832763
10.1016/j.cviu.2024.103927,55635388900,Quite possible information fill although.,0.18773076553058943
10.1109/TIFS.2023.3324326,58860177700,Painting public practice.,0.306774465930455
10.1109/TIFS.2023.3324326,57216694549,Society purpose meeting difference if.,0.1129065109968923
10.1109/TIFS.2023.3324326,36067507500,Campaign whether institution cause film.,0.615043923267699
10.1109/JBHI.2024.3352513,57714858600,Must treatment case fund agree sure.,0.7881133806318291
10.1109/JBHI.2024.3352513,57212378191,Response account science something act agency.,0.46215798329511826
10.1109/JBHI.2024.3352513,57202025250,Group avoid realize research.,0.6792535221546845
10.1007/s10115-023-01948-w,56562426700,Play lead difficult serious perform rather.,0.2835936325985321
10.1007/s10115-023-01948-w,57220961632,Choice remember city network.,0.058004540349345546
10.1007/s10115-023-01948-w,6602671732,Together within effect already car bag focus.,0.1677892045829108
10.1007/s11042-023-17997-w,55703599800,Hundred trade American remember poor bill.,0.30234656916166225
10.1007/s11042-023-17997-w,55538865600,Soldier according he event.,0.6161399683832439
10.1007/s11042-023-17997-w,58308224200,Be beautiful onto best.,0.19095463203777685
10.1109/CISCT57197.2023.10351356,57733123500,Treat each loss.,0.6216522691282261
10.1109/CISCT57197.2023.10351356,57218294008,Attack statement north include his hot.,0.07187730567331008
10.1109/CISCT57197.2023.10351356,56084193000,Cold find under institution sometimes.,0.06394851857620021
10.1109/ACCESS.2023.3345452,57279381600,Trade continue respond fire well cost carry miss.,0.7062243132152969
10.1109/ACCESS.2023.3345452,58541690700,Factor student away fall.,0.10458229365460858
10.1109/ACCESS.2023.3345452,57283703900,Ahead story outside for.,0.7999263181764622
10.1145/3597926.3598116,58860586700,Mission out exactly including.,0.8326487796335944
10.1145/3597926.3598116,58542673300,Stay decide bed return. Page just else there.,0.2305317022704273
10.1145/3597926.3598116,57211998540,Computer sing tax interview piece model body.,0.7273660255878762
10.1109/TMM.2023.3301276,7005780945,Material treatment concern minute wind spend.,0.8772963019761281
10.1109/TMM.2023.3301276,58919549100,But step today physical others wear now concern.,0.9086648662756072
10.1109/TMM.2023.3301276,57215855429,Whether support fast specific fund these decide.,0.35329623945207145
10.1145/3580305.3599405,57208325596,Natural number identify blood.,0.7864744785176564
10.1145/3580305.3599405,58725795700,What matter force movie defense.,0.3727760857282305
10.1145/3580305.3599405,7007180170,Wish different hard data option behavior economy.,0.6049800612449102
10.1145/3594315.3594407,57194281199,Strategy in lose town foot.,0.2976633238372507
10.1145/3594315.3594407,57762657000,Card southern newspaper past return gas.,0.481595763834494
10.1145/3594315.3594407,58886802500,Several specific every month he fund.,0.128023102868138
10.1109/ICICyTA60173.2023.10428947,58408822100,Natural often fine best unit sort site.,0.458109728731631
10.1109/ICICyTA60173.2023.10428947,57014349100,Form make nor.,0.36893219888982787
10.1109/ICICyTA60173.2023.10428947,58725795800,Instead good cup trial ability force various.,0.48207782359547435
10.1080/09540091.2024.2323059,55934935600,Buy foot herself successful physical.,0.4356812893102435
10.1080/09540091.2024.2323059,57203486567,Apply air beautiful because.,0.8736462484454645
10.1080/09540091.2024.2323059,58519288300,Adult current appear why security hold.,0.8817173184313974
10.1016/j.knosys.2024.111449,7006367625,Billion explain responsibility politics.,0.8368147066758784
10.1016/j.knosys.2024.111449,58886479700,Seven decision because group.,0.9973580252118467
10.1016/j.knosys.2024.111449,58890084400,Environment road office stuff the.,0.3520748221426854
10.1109/TPAMI.2023.3334760,57216981009,Possible production market happy spring last.,0.9332859126975562
10.1109/TPAMI.2023.3334760,6603136018,What policy black this deal house produce.,0.33982695540337227
10.1109/TPAMI.2023.3334760,6506420706,Drop family increase though career less improve.,0.484130662240264
10.2478/amns.2023.1.00093,56607283300,Chance shake fact high beat far drop build.,0.003535481686446129
10.2478/amns.2023.1.00093,57194474188,Church popular west part one her.,0.3372170950017148
10.2478/amns.2023.1.00093,57759399300,Recently talk after establish maybe.,0.7439807315437816
10.1007/s00530-023-01240-5,57580070400,Although someone attention positive may.,0.7214516133066476
10.1007/s00530-023-01240-5,57901259500,Force turn however.,0.14897021924178688
10.1007/s00530-023-01240-5,36706133600,Believe way responsibility miss painting fund.,0.7759846953578482
10.1145/3592307.3592330,58911596700,Risk economic music political pattern.,0.6227289201631899
10.1145/3592307.3592330,58132244900,Parent onto walk another red marriage bag.,0.8401994304370686
10.1145/3592307.3592330,24463025700,Require prove decision hospital do return offer.,0.19999242285304275
10.1145/3616712.3616791,58849970600,Notice project according.,0.011404085369461248
10.1145/3616712.3616791,58778848900,Public according present them.,0.6093983728770013
10.1145/3616712.3616791,7404903330,Watch rock community job central provide.,0.920008397478294
10.1109/ACIIS59385.2023.10367332,57217590446,Might but relationship civil school can ground.,0.24985113826852878
10.1109/ACIIS59385.2023.10367332,56033523800,It high picture someone discover project.,0.3241598055185787
10.1109/ACIIS59385.2023.10367332,58756328400,Campaign process partner threat job.,0.5762364220154134
10.1016/j.micpro.2023.104987,58947504000,Age yard let.,0.7955961382763811
10.1016/j.micpro.2023.104987,58863119200,Knowledge have imagine stay treatment claim.,0.6091127492620181
10.1016/j.micpro.2023.104987,56515302800,Road wrong worry range crime responsibility.,0.07015690756445059
10.1016/j.compgeo.2024.106135,58017238000,Choice marriage news add wait away.,0.12755698972585283
10.1016/j.compgeo.2024.106135,57202025250,Lead budget most such hold response space.,0.12863857218116348
10.1016/j.compgeo.2024.106135,57221332078,Black different measure bit simply center.,0.5902180784780211
10.1145/3544549.3585794,58924881900,Buy clearly try animal job large cup.,0.1999268838183621
10.1145/3544549.3585794,55222384900,Bank money case call side crime.,0.6571049388387951
10.1145/3544549.3585794,57655055300,Certain month personal.,0.27704522944125465
10.1016/j.cogsys.2024.101216,54389894400,Early take develop water training.,0.7805287598425835
10.1016/j.cogsys.2024.101216,55965366000,Matter specific page about no PM particularly.,0.1291635411941764
10.1016/j.cogsys.2024.101216,57209258003,Individual scene challenge.,0.3881745260401682
10.2478/amns.2023.2.01066,57213872971,Campaign different week ok thing away positive.,0.5412435985856512
10.2478/amns.2023.2.01066,57207622221,Cold likely white his safe fear game see.,0.13517731541840283
10.2478/amns.2023.2.01066,57565477300,Relate about simple difference.,0.9813850678081103
10.1145/3603165.3607435,58237866200,During activity your carry.,0.04589228558058611
10.1145/3603165.3607435,56146379100,Toward author those black resource world her.,0.11749048336560286
10.1145/3603165.3607435,35484110400,Need issue range true player.,0.36993002363403393
10.1016/j.compbiomed.2024.108201,58590009300,Modern least real.,0.07474824401274938
10.1016/j.compbiomed.2024.108201,57217139187,Kitchen each sort prepare.,0.24149190221771266
10.1016/j.compbiomed.2024.108201,58282972100,Really theory consider either.,0.2074678226079516
10.2478/amns.2023.2.01665,58872581000,Magazine speak allow hope.,0.40817802758880073
10.2478/amns.2023.2.01665,57226772700,Shoulder life heavy property operation.,0.0009369633513608422
10.2478/amns.2023.2.01665,57368306900,Religious mind there site.,0.9177741090413546
10.1109/ICEDCS60513.2023.00059,55699386400,Response report bill message money.,0.8488471008660378
10.1109/ICEDCS60513.2023.00059,57193576827,Sense develop yeah.,0.8838523377871157
10.1109/ICEDCS60513.2023.00059,16548747700,Cup suffer gas course care.,0.4908800883622353
10.1109/SIPAIM56729.2023.10373523,57208666027,Medical throw little until behavior.,0.8370165983172926
10.1109/SIPAIM56729.2023.10373523,57496917100,Imagine black church election society me.,0.08684081590994674
10.1109/SIPAIM56729.2023.10373523,57193428193,Bed town next inside. According unit upon.,0.3138699244110761
10.1021/acs.jcim.3c01810,58811493000,Season chair while trial pass ask a letter.,0.5323586554724821
10.1021/acs.jcim.3c01810,58886493100,Nor rather necessary strategy yeah ability Mrs.,0.4803152229649209
10.1021/acs.jcim.3c01810,22634069200,Lead almost top require. Describe art him job.,0.8363353134550312
10.1145/3609987.3609994,7102063099,Imagine able product despite.,0.5439062380040076
10.1145/3609987.3609994,57759399300,Pick consumer save idea bag provide.,0.3609832797665916
10.1145/3609987.3609994,57694474000,And bar away direction huge. Money you put coach.,0.09159776425154376
10.1007/s41315-023-00310-1,37057317600,Newspaper finally catch particularly.,0.6402453179727284
10.1007/s41315-023-00310-1,58314443200,Herself past to season dark.,0.4690708610899511
10.1007/s41315-023-00310-1,58282972100,Have start by tough. Already call base.,0.8219530203125829
10.1109/ICACIC59454.2023.10435349,58548421200,Doctor seat unit budget magazine.,0.06753127042893736
10.1109/ICACIC59454.2023.10435349,23388633900,Claim list director time.,0.6255730357941737
10.1109/ICACIC59454.2023.10435349,8561556100,Behind deep every appear oil.,0.8318801292601069
10.1016/j.procs.2023.11.108,57946178200,Drug add next plan computer democratic.,0.540754347160715
10.1016/j.procs.2023.11.108,23566675900,Father media newspaper.,0.7969172535166922
10.1016/j.procs.2023.11.108,57976501300,Rather property every produce area peace.,0.3431791305070878
10.1109/CISCT57197.2023.10351417,55719823500,Staff form official account debate.,0.08156831995450076
10.1109/CISCT57197.2023.10351417,57206263296,Something direction friend street of democratic.,0.9144756280248164
10.1109/CISCT57197.2023.10351417,57203243422,Carry month always method open practice our.,0.7272033117216182
10.1016/j.compgeo.2023.105967,58724888900,Computer author indicate executive.,0.5632188996715599
10.1016/j.compgeo.2023.105967,58237738700,Ground indicate morning local book.,0.6853006084441715
10.1016/j.compgeo.2023.105967,58847731900,Manager third toward product relate spend change.,0.46875348129697414
10.1109/LA-CCI58595.2023.10409408,57188712384,Prevent involve size defense instead pay way.,0.8055093498016287
10.1109/LA-CCI58595.2023.10409408,57948604300,Much I production hope animal down.,0.860782295335164
10.1109/LA-CCI58595.2023.10409408,57204503451,Would perform deep hair.,0.18847428397210186
10.1109/ACCESS.2024.3349487,58876729200,Main receive itself material now discussion.,0.0967220138205449
10.1109/ACCESS.2024.3349487,57216386064,Rich single success far standard.,0.7434794749032583
10.1109/ACCESS.2024.3349487,55257620500,Kitchen film do fight fly.,0.0636163510557356
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,58158865800,Course result share seem another.,0.4965394731247148
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,58237382800,Former just lead cultural discuss network by.,0.7805985808003851
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,56388458400,Stage traditional around former near arm.,0.9656927436430565
10.1016/j.ascom.2024.100791,57355296500,Point news rich trial over eat.,0.008917610410797971
10.1016/j.ascom.2024.100791,57218844070,Reflect kid between term. Throw bed west.,0.5409996005975928
10.1016/j.ascom.2024.100791,36071504600,Leave practice worry environment year lot some.,0.27255712791925824
10.1016/j.eswa.2023.121489,55797310800,And player somebody speech knowledge those fill.,0.22778433397821118
10.1016/j.eswa.2023.121489,57222335083,Network western may that life would design.,0.6452803097824431
10.1016/j.eswa.2023.121489,7404666882,There ready together read.,0.379376643658084
10.1016/j.jvcir.2023.104033,55908650100,Measure would agree program mind cup.,0.4381657032367605
10.1016/j.jvcir.2023.104033,57299033000,List film good card.,0.89436870641123
10.1016/j.jvcir.2023.104033,57222488610,Around least evening page heart many economy.,0.14857043029481898
10.48786/edbt.2023.48,58238103200,Big partner identify finish you.,0.9410054670210167
10.48786/edbt.2023.48,57998559600,Field positive room.,0.8609031515238873
10.48786/edbt.2023.48,7006720133,Avoid theory reduce.,0.24922474256448368
10.1145/3584372.3588672,55500160900,Stage say stop real.,0.8305958563092419
10.1145/3584372.3588672,36167487200,End include Mrs nation kid must civil cause.,0.5709287096461305
10.1145/3584372.3588672,7004313812,Local series right audience people fire.,0.3097465876935285
10.1108/JMTM-03-2023-0114,58197330900,Real gun relationship.,0.7956553488291759
10.1108/JMTM-03-2023-0114,58459893100,Perform stage school exist.,0.6381620010436043
10.1108/JMTM-03-2023-0114,56066018400,Call consider away pick push however our.,0.32679258924270627
10.1016/j.cad.2023.103630,7406916379,Culture eat agreement American.,0.6119054435391779
10.1016/j.cad.2023.103630,6504243453,Easy minute available strong budget follow to.,0.93162421931452
10.1016/j.cad.2023.103630,57686265800,Improve significant hot.,0.9599256679287858
10.1145/3634848.3634859,57683039300,Wish society task.,0.726526115413215
10.1145/3634848.3634859,58904621200,Feel line agree treatment event trip social top.,0.7256518460680977
10.1145/3634848.3634859,58149062200,Close store kitchen happen quickly happy.,0.3858029892128677
10.1007/s10115-023-02009-y,57431346100,Rate cell bit crime board left.,0.9630183356275412
10.1007/s10115-023-02009-y,57211142666,Recognize theory many claim culture campaign.,0.976542083996509
10.1007/s10115-023-02009-y,15043128400,They only teacher animal. Save list front.,0.8684066719582691
10.1016/j.specom.2023.103008,55805004000,Family cell start lay population.,0.8671800222507605
10.1016/j.specom.2023.103008,7410158219,Act happen provide effort age different increase.,0.20075730244261225
10.1016/j.specom.2023.103008,57853026700,Kitchen pay special far where media.,0.9592396038951589
10.1117/12.2683433,36110112600,Whatever personal what reason bag.,0.2861681006501967
10.1117/12.2683433,56883547100,Assume stuff high buy result brother start point.,0.4842294700009412
10.1117/12.2683433,6602515392,It half future quite. Late career again reality.,0.41853745501320305
10.1109/ICNGN59831.2023.10396786,10039795600,Foreign structure beyond early might.,0.8618725237244993
10.1109/ICNGN59831.2023.10396786,57204207493,Management development tend name.,0.20403667616559162
10.1109/ICNGN59831.2023.10396786,58940046700,Away enough piece structure.,0.8880876344073672
10.1145/3594441.3594448,7201718150,At heavy nor car body address former.,0.9992523706188049
10.1145/3594441.3594448,52864048700,Anyone couple relate them despite cup.,0.23357950035535036
10.1145/3594441.3594448,58814762400,Hair field answer available seem heart.,0.35070349857804506
10.1145/3583788.3583819,7202798518,Sound away forget read be simply.,0.8325593496913483
10.1145/3583788.3583819,57206263299,Tv act which conference throw another.,0.4919212644493124
10.1145/3583788.3583819,55913809400,War marriage none water fund sort.,0.7902599860094126
10.1145/3615833.3628590,7005293297,Ability you remember arrive indicate Congress.,0.8423535119334049
10.1145/3615833.3628590,58314443200,Far seat energy moment necessary claim entire.,0.776584675605951
10.1145/3615833.3628590,9235241800,Born amount chance forward last artist director.,0.08430416120472917
10.1145/3584372.3588680,35976071900,Activity magazine look tax assume education.,0.4550413998434545
10.1145/3584372.3588680,6602319920,Computer foot field above and south.,0.21241319279052928
10.1145/3584372.3588680,55635388900,All participant from those when let.,0.8497201824650396
10.1016/j.bspc.2023.105791,57206942272,Never civil head any south style.,0.43149926792924487
10.1016/j.bspc.2023.105791,58939671800,Important assume all his six buy.,0.088847782925218
10.1016/j.bspc.2023.105791,57210804323,Treat customer thus interview test.,0.8760653029375166
10.1109/ICAICA58456.2023.10405528,57863806000,Few two guess be building this.,0.50748522010916
10.1109/ICAICA58456.2023.10405528,57224084178,Four keep rather.,0.7491907710011921
10.1109/ICAICA58456.2023.10405528,56562426700,Center various wife wife marriage.,0.8748067203850769
10.1109/TII.2023.3324940,57191156064,Lose early area receive use.,0.7047554660856218
10.1109/TII.2023.3324940,42961909600,Democrat case anyone phone outside score cut.,0.7984693462058471
10.1109/TII.2023.3324940,6701415938,Morning feeling occur stuff.,0.6133565785100416
10.1145/3576840.3578281,55499243400,Learn result result identify.,0.49649224441778805
10.1145/3576840.3578281,6507732735,Sense act positive purpose finish walk house.,0.8485025776184192
10.1145/3576840.3578281,58113383300,Spring exist perform impact grow provide.,0.47742945503100176
10.1109/TKDE.2024.3359710,58308224200,Imagine six fall.,0.5493959654816973
10.1109/TKDE.2024.3359710,57220310916,Under data effect kid modern everything accept.,0.532313732784566
10.1109/TKDE.2024.3359710,54407264800,Mind size white old.,0.0371621511354302
10.1109/TCSS.2024.3355113,7006849378,Almost even analysis month season western.,0.7246018391326803
10.1109/TCSS.2024.3355113,57190487952,Myself reality line hear in.,0.08526423823071305
10.1109/TCSS.2024.3355113,9633071800,Mean everybody issue leg into.,0.051735431957678046
10.4230/LIPIcs.ICDT.2024.23,58833004000,Recently evening local election.,0.10857472398605672
10.4230/LIPIcs.ICDT.2024.23,7103051196,Activity management she.,0.10638859078541474
10.4230/LIPIcs.ICDT.2024.23,57991684800,Hospital else bed tax foot skill.,0.26549124286374914
10.1016/j.cageo.2023.105479,12761199000,Rise thus boy after she democratic.,0.19036224166572446
10.1016/j.cageo.2023.105479,58872679100,Well value those card. Year second stand.,0.23966844405302834
10.1016/j.cageo.2023.105479,20635241600,Want subject start game particularly practice.,0.36919821323124036
10.1007/s11042-023-15393-y,58847392600,Sing save different stand rate which behind.,0.337854693260891
10.1007/s11042-023-15393-y,57188645698,Will few training choose make.,0.5345468597457314
10.1007/s11042-023-15393-y,24924109600,War suddenly create look.,0.9720564111945902
10.1016/j.compbiomed.2024.108072,57214271852,Party every particular according Congress.,0.8459013214063176
10.1016/j.compbiomed.2024.108072,58205133300,Us none surface fear quickly claim.,0.3270074804825044
10.1016/j.compbiomed.2024.108072,57192116922,Work central surface paper same along its.,0.3203903651773712
10.48786/edbt.2023.42,58904621300,Nature hand evidence lay main.,0.40332535603993547
10.48786/edbt.2023.42,57211885719,Process sense throw teach contain.,0.4053904424407335
10.48786/edbt.2023.42,57542616200,Shake product who court.,0.33533969102473404
10.1145/3552326.3567494,58871532300,Already including future spring.,0.2936389722925208
10.1145/3552326.3567494,57202195978,Hold begin which from truth book.,0.07496736981010466
10.1145/3552326.3567494,57211338943,Soon financial should fear.,0.5153832433852347
10.1016/j.eswa.2023.122841,55211200500,End color federal grow official.,0.5327544594376347
10.1016/j.eswa.2023.122841,58924881900,Respond brother stop baby share yet campaign.,0.5665419976876348
10.1016/j.eswa.2023.122841,7403588889,Determine sing language player.,0.9988957757350632
10.22489/CinC.2023.164,57021823200,Choose happen explain worry tell rule exist.,0.07821363468641906
10.22489/CinC.2023.164,55635963800,West hold spring few.,0.7378918261218546
10.22489/CinC.2023.164,57440016000,Forget face evidence mission notice ok.,0.8570050713643629
10.1109/TIT.2023.3344717,58679216900,Such director read community.,0.8642583813051611
10.1109/TIT.2023.3344717,23466900300,Billion under have health board value stage.,0.1831554838401389
10.1109/TIT.2023.3344717,35212444900,Same benefit large per capital network name.,0.8622876502164463
10.1109/JIOT.2024.3358349,55369789000,Dark prepare table tree charge provide.,0.5571338109533882
10.1109/JIOT.2024.3358349,58919549100,Response tough ten tax discover itself.,0.9787869541071981
10.1109/JIOT.2024.3358349,57948604300,Though and behind enter.,0.6458765100484891
10.1007/s10489-023-05231-x,58188792800,Bag product high scene choose base.,0.8270004774454097
10.1007/s10489-023-05231-x,57213613738,Compare talk fast play.,0.05855062826508861
10.1007/s10489-023-05231-x,57203396812,Add final some interest capital participant.,0.4829293090391239
10.1109/TSG.2023.3276390,35777888300,Want town this leave per hair.,0.2979219912363307
10.1109/TSG.2023.3276390,6506220454,Project as even summer.,0.6541481771647443
10.1109/TSG.2023.3276390,36680201800,American pretty miss early.,0.8633465785341506
10.1109/ICEBE59045.2023.00043,57216746679,Wind bed fish such full line.,0.6829725420505424
10.1109/ICEBE59045.2023.00043,23390004100,Perhaps as near feel Democrat.,0.1430454240608744
10.1109/ICEBE59045.2023.00043,57656692900,Case southern mind during sport.,0.42577268856841866
10.1016/j.aei.2023.102293,58890084500,Maybe personal election feeling fire town idea.,0.03886051278699776
10.1016/j.aei.2023.102293,58114951000,Light gas season guess add ready.,0.3258072892430045
10.1016/j.aei.2023.102293,7405525810,Side fund list dark each yourself.,0.20948117819664192
10.1016/j.jmgm.2023.108669,57355296500,By nation good performance site compare stage.,0.8021193266214796
10.1016/j.jmgm.2023.108669,58960905400,Country generation system maintain.,0.01069234642312955
10.1016/j.jmgm.2023.108669,57923337300,Discuss traditional his store talk hit choice.,0.20894853734223917
10.1145/3555041.3589404,7006849378,Just pattern them right strategy then occur.,0.6656968424636271
10.1145/3555041.3589404,14022951100,History development dark effect.,0.16105808136804267
10.1145/3555041.3589404,8857509500,Include artist defense.,0.3178738094121698
10.1109/ICEDCS60513.2023.00105,58544283600,Still will area wonder call strong.,0.5524465649111328
10.1109/ICEDCS60513.2023.00105,8157676300,Available member add.,0.5129596462531492
10.1109/ICEDCS60513.2023.00105,58943571800,Identify matter positive health receive yard.,0.7631207569199387
10.1109/JBHI.2024.3368049,57218681102,Front law treat moment bank really.,0.20201723686747153
10.1109/JBHI.2024.3368049,57207522864,Edge free involve reflect color imagine staff.,0.2102590407389372
10.1109/JBHI.2024.3368049,58904710300,Understand woman purpose fine.,0.9848718337757206
10.1016/j.compgeo.2023.105933,36674660200,Cell source at different.,0.29980728674245394
10.1016/j.compgeo.2023.105933,58937751900,Fill student none throw including.,0.9604381296061139
10.1016/j.compgeo.2023.105933,58600709000,Of choice shoulder save.,0.6621360062510969
10.1007/s11128-024-04288-y,57211666972,Face claim drop finally.,0.049955339239470264
10.1007/s11128-024-04288-y,35572931500,Process clearly gun level enter.,0.5041459845378288
10.1007/s11128-024-04288-y,57210804323,Role do his second local.,0.8460437619597496
10.1108/IR-11-2023-0284,36706133600,Stuff set hair provide picture same.,0.6997945504347153
